番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
重来吧，魔王大人！,8.2,54604493,1791051,912914,36247,小说改|奇幻|魔法|穿越,1
这个美术社大有问题！,9.7,39849391,1791051,1317100,17621,校园|日常,0
请问您今天要来点兔子吗？,9.7,19773241,2636032,823816,11500,萌系|日常|美食|治愈,1
我想吃掉你的胰脏,9.5,22861708,0,775910,35956,爱情|动画|小说改,0
弱势角色友崎君,9.1,35153592,1758898,410559,38191,小说改|校园|恋爱,1
火影忍者 疾风传,9.6,139630091,1822843,2664232,16982,热血|战斗|漫画改|架空,1
无论何时我们的恋情都是10厘米。～告白实行委员会～,9.6,17659958,2356689,295198,11329,恋爱|音乐|原创|校园,0
极主夫道,9.6,13272134,1737386,65821,1286,漫画改|搞笑|日常,1
我们无法一起学习,9.2,48226570,2045543,902842,16986,漫画改|日常|校园|恋爱,1
犬夜叉,9.9,140865307,2652431,3213805,40465,漫画改|热血|穿越|奇幻,0
齐木楠雄的灾难（日播&精选版）,9.6,216471136,4460558,1291878,10536,奇幻|校园|泡面|漫画改,1
轻音少女 第一季,9.9,25705389,1917984,729158,61592,日常|校园|音乐|漫画改,1
异界少女召唤术,6.9,32642026,1681886,519338,16848,小说改|奇幻|战斗|魔法,1
格莱普尼尔,8.9,40025625,1680662,419018,25375,漫画改|奇幻|战斗,1
问题儿童都来自异世界？,9.2,49504992,1716334,692538,7317,奇幻|战斗|热血|架空,0
地狱少女 宵伽,9.2,27089184,2067655,612463,4893,治愈|神魔,0
神之塔,9.3,46768639,1664427,483462,46938,漫画改|战斗|奇幻|冒险,1
银魂,9.9,68381773,1693403,463715,39017,漫画改|热血|搞笑|战斗,1
我立于百万生命之上,8.3,38962322,1653754,283405,18408,漫画改|穿越,1
请问您今天要来点兔子吗？？～Sing for You～,9.8,1545119,2636032,27511,6101,漫画改|搞笑|日常|萌系,1
终将成为你,9.8,22204189,1636731,591915,31044,恋爱|校园|漫画改,1
Love Live! 学园偶像 电影,9.9,1673807,1767622,38279,8063,原创|校园|偶像,1
邪神与厨二病少女 第二季,9.8,24972172,1905172,295116,32843,搞笑|日常|神魔|漫画改,1
幻界战线 & BEYOND,9.8,35605484,2811419,397632,30741,奇幻|战斗|漫画改,0
魔法少女小圆,9.8,24343158,2196611,979085,33030,奇幻|魔法|穿越|原创,0
One Room,9.6,30569953,2093625,603148,8517,泡面|日常,0
魔法纪录 魔法少女小圆外传,9.5,17854693,2196602,264551,13020,游戏改|奇幻|战斗|萌系,1
Just Because!,9.5,27840320,1614960,726529,25888,恋爱|原创|校园,0
品酒要在成为夫妻后,9.4,42181245,1612734,218414,12123,搞笑|恋爱|漫画改,0
记录的地平线 圆桌崩坏,9.7,11823795,1784909,84507,8474,小说改|穿越|战斗,1
流汗吧！健身少女,9.7,38197361,1596210,527879,18282,漫画改|日常|运动,0
魔法禁书目录 第二季,9.1,45244860,4959957,2456682,11359,科幻|校园|战斗|热血,0
实况主的逃脱游戏,9.3,30380370,1595725,418033,20772,漫画改|穿越|冒险,1
百变小樱,9.8,53805667,3708115,3732349,20082,少女|魔法,0
邪神与厨二病少女,9.5,39254155,1905172,494261,18430,搞笑|日常|神魔,1
没落要塞 / DECA-DENCE,9.7,29427198,1582407,271695,36693,原创|科幻|架空|冒险,1
无限滑板 / SK8 the Infinity,9.6,36954880,1581188,707239,34084,原创|战斗|热血,1
Love Live! School Idol Project,9.7,22436409,1767625,1836026,11066,校园|音乐|偶像|社团,0
碧蓝航线：微速前行！,9.8,10926040,1698972,93826,9028,日常|萌系|漫画改,1
GOSICK,9.7,6575559,1561400,125002,18817,萌系|奇幻|日常|催泪,1
笨蛋，测验，召唤兽,9.7,27705249,1716577,911905,11096,奇幻|校园|恋爱|小说改,0
碧蓝航线,8.1,32188955,1698972,691984,26123,游戏改|战斗|萌系|架空,1
伪恋：,9.4,52054245,2080166,1182372,10212,日常|校园|漫画改,0
K RETURN OF KINGS,9.3,68612120,3027090,1177898,5338,奇幻|战斗|声控|原创,1
黑执事,9.8,22938534,1692520,1096974,11534,漫画改,1
EVA 新世纪福音战士,9.7,38996572,1839790,773128,38116,科幻|机战|战斗,0
Rewrite,8.6,37398161,1930917,1111275,3808,奇幻|校园|穿越,0
十二大战,7.7,44522676,1510566,559393,13681,小说改|热血|战斗,1
悠哉日常大王 第三季,9.9,15761680,1554706,202262,21803,漫画改|日常|萌系|治愈,1
我太受欢迎了该怎么办,9.1,39676954,1502141,1289073,5178,乙女|漫画改|校园,0
