番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
TARI TARI,9.7,3313516,526100,86516,4211,日常|音乐|校园|催泪,0
无头骑士异闻录×2 承,9.5,18142056,1694846,683243,2294,奇幻|日常|声控|小说改,0
飞翔的魔女,9.8,5049646,546936,93764,8889,魔法|日常|治愈,0
我们大家的河合庄,9.7,3034298,523379,54356,5502,日常|恋爱|校园,0
夏目友人帐 OVA,9.7,3914181,5319480,54610,3052,奇幻|日常|治愈,1
人形电脑天使心,9.8,2986379,483676,104156,5062,日常|少女,0
BanG Dream!,9.5,8173424,671432,219816,3331,校园|音乐|社团|日常,0
白兔糖,9.8,4601997,483154,97637,5320,日常|治愈,0
NEKOPARA EXTRA 小猫篇（猫娘乐园）,9.7,3316995,469797,69744,4506,萌系|日常|治愈|游戏改,0
姐姐来了,9.5,17375974,468715,74134,2408,日常,0
剧场版 阿松,9.8,991981,716489,28162,3336,日常|漫画改|搞笑,1
宝石幻想 光芒重现,9.6,5572490,464650,85932,4900,校园|魔法|原创|日常,1
神薙,9.4,2659769,455847,55537,2893,日常,0
狼与香辛料 第二季,9.8,4532492,1157095,197046,9438,奇幻|日常|治愈|小说改,0
悠哉日常大王 Repeat OAD,9.7,3996093,1554742,23435,2395,少女|日常,0
凉宫春日的忧郁 2006,9.7,2363946,1177726,23621,3213,时泪|奇幻|搞笑|科幻,1
无头骑士异闻录×2 结,9.4,9911655,1694843,404869,2900,奇幻|日常|声控,0
黑塔利亚 The World Twinkle 第6期,9.7,22171878,990513,447829,3227,萌系|日常|泡面|声控,0
兽娘动物园,9.7,8039952,465839,269956,8251,萌系|日常|架空,1
凉宫春日的消失,9.9,1635019,1177726,54035,11118,搞笑|奇幻|校园|日常,1
零之使魔F,9.3,20731710,1430810,655975,3321,奇幻|日常|战斗|小说改,0
写真女友,9.2,9645986,429461,228200,1728,日常|声控|游戏改,0
宅饮,9.3,6721751,427756,65292,1888,日常|美食|漫画改,0
牵牛花与加濑同学。,9.8,1935432,420675,50485,6727,校园|日常|漫画改,1
夏目友人帐 第五季 特别篇,9.8,4043718,5319480,40337,2750,奇幻|日常|治愈,1
食梦者,9.8,5182946,451593,183284,4415,日常|热血|励志|职场,1
阿尔蒂,9.6,5293098,410856,64105,6375,漫画改|日常|治愈,1
电器街的漫画店,9.5,11246715,401448,278518,1784,萌系|搞笑|日常|治愈,0
满溢的水果挞,9.6,3725760,396126,43651,3708,漫画改|日常|萌系|偶像,1
田中君总是如此慵懒小剧场,9.5,16459099,610986,10932,791,日常,0
S.A特优生,9.2,809153,393440,6720,1473,日常|少女,1
Q弟侦探因幡,9.7,3881294,387806,58117,1650,萌系|搞笑|日常,0
动画同好会,8.6,4812557,382095,167483,2668,校园|社团|原创|搞笑,0
人类衰退之后,9.8,2322672,384086,25621,3356,科幻|日常|小说改,0
迷糊餐厅 WORKING!!!,9.7,13276980,787234,334138,2805,搞笑|日常|声控|美食,1
魔法科高校的劣等生 简单易懂的魔法科！,4.6,7569727,1628256,10777,3206,校园|搞笑|战斗|日常,0
DOG DAYS,9.3,2789426,424591,80827,1128,少女|战斗|热血|声控,1
长门有希酱的消失,9.2,8750246,361539,322380,1996,日常|少女|治愈,0
初音岛,9.4,2656675,471416,49833,865,游戏改|日常|校园|恋爱,0
世界魔女出发！,9.3,1791350,383440,3915,476,漫画改|日常|少女,1
