番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
超级机器人大战OG -DIVINE WARS- 第一季,9.4,464085,34464,6553,163,科幻,0
HEROMAN,8.7,313781,28582,9495,141,科幻|热血|冒险,0
装甲骑兵VOTOMS,9.7,669016,26621,19630,247,科幻|热血|机战,0
轮回的拉格朗日 第二季,8.6,258316,98567,5751,137,科幻|奇幻|机战|社团,0
变形金刚 领袖之证 第二季（中文版）,9.7,2244786,128908,40669,362,热血|科幻,0
.hack//世界的彼方,9.3,55756,26302,946,107,科幻|校园|架空|穿越,0
.HACK//Quantum,9.6,172154,26260,1567,105,热血|科幻|战斗|架空,0
高智能方程式：SAGA,9.8,1365980,139151,16958,525,科幻|运动|时泪,0
科學一方通行（僅限台灣地區）,7.3,200286,24294,3877,273,漫画改|科幻|魔法|校园,0
信长之枪,9,1226893,23774,45540,136,科幻,0
高智能方程式 DOUBLE ONE,9.7,1359814,139151,15955,308,热血|科幻,0
银河冒险战记,9.2,524030,27346,9151,130,科幻|热血|架空|冒险,0
攻壳机动队 塔奇克马的日常,9.3,310292,943145,486,155,科幻,0
兽械争霸,9.6,580969,22086,6642,136,热血|机战|科幻,0
魔神Z 真魔神 冲击！Z篇,9.7,333737,24766,3533,232,科幻|热血,0
飞篮扣杀,9.1,92339,21451,371,159,科幻|架空|原创,1
成惠的世界,9.3,114066,21393,1565,113,漫画改|恋爱|科幻,0
苍穹之法芙娜 HEAVEN AND EARTH,9.7,330522,150927,6147,349,热血|机战|科幻,0
天翔少女,9,340000,20515,10733,111,科幻|机战,0
钢铁神兵B'T-X NEO,9.7,2221376,56967,21437,206,机战|科幻,0
碧藍航線（僅限港澳台地區）,7.4,170437,20012,2643,214,游戏改|战斗|科幻|萌系,1
Active Raid -机动强袭室第八课-,8.8,254548,24437,2879,162,原创|科幻|机战|职场,0
叮当猫,9.6,1187096,19254,5181,155,科幻|日常,0
THE BIG O,9.6,302040,18972,11532,240,科幻|热血,0
真・女神转生 魔力宝贝,9.6,476416,18275,7963,147,科幻|穿越|冒险,0
樱花大战 OVA1 樱华绚烂,9.3,78310,354239,590,127,时泪|科幻|热血|机战,0
超剧场版 Keroro军曹2 深海的公主,9.5,100867,208895,1522,201,科幻,1
ID:INVADED（僅限港澳台地區）,9.6,208860,17381,3296,2163,原创|科幻|推理,1
超能奇兵,9.6,290178,15979,8227,143,科幻|热血,0
超级机器人大战OG -DIVINE WARS- 第二季,9.2,815176,34464,18513,147,科幻,0
金刚狼,6.6,338371,15329,4530,126,科幻|热血,0
天体战士,9.7,468817,16295,16619,330,科幻|热血,0
奔向地球,9.4,210615,14330,11813,100,科幻,0
迷宫塔 ～乌鲁克之剑～,8.2,266373,51567,9471,189,奇幻|科幻|热血|架空,0
读或死 OVA,9.4,64817,55470,1649,154,科幻,0
天空與海洋之間（僅限港澳台地區）,5.8,57198,13055,1005,109,萌系|科幻|游戏改,0
欢迎来到宇宙SHOW,9.4,92494,12833,1528,177,原创|搞笑|科幻,0
银河英雄传说 新战争的序曲,9.4,803863,299791,9554,116,热血|科幻,0
变形金刚 领袖的挑战 第一季,7,785096,12358,12813,133,热血|科幻,0
返乡战士,9,218540,11449,6366,110,科幻|热血,0
科学小飞侠Crowds SP,9.6,119291,221185,528,144,热血|科幻,0
苍穹之法芙娜 RIGHT OF LEFT,9.7,600551,150925,32495,219,热血|机战|科幻,0
星界的战旗 星界的纹章,9.7,323763,14555,9221,136,时泪|科幻,0
ChargeMan研,8.5,526984,10271,41222,467,搞笑|科幻|热血,0
机动战舰大和抚子 剧场版,9.7,101631,36318,1598,197,机战|科幻,0
火球 魅力之章,9.3,165557,27088,824,110,机战|科幻|日常|泡面,0
火球 幽默之章,9.5,155121,27088,401,187,科幻|泡面,0
传说巨神伊迪安,9.6,152067,8604,7804,170,科幻|热血,0
DECA-DENCE（僅限港澳台地區）,9.3,143586,8565,1595,249,原创|科幻|架空,0
超剧场版 Keroro军曹,9.3,82790,208895,1001,116,搞笑|科幻,1
天体战士 第2期,9.7,320461,16295,12300,277,科幻|热血,0
索尼克音爆,9.4,661033,5921,5709,118,搞笑|科幻,0
銀河英雄傳說：全新命題 星亂（僅限港澳台地區）,9.7,124533,82626,1658,113,小说改|科幻|架空|声控,0
